Cluster Index,flow_ID,Cluster,Device Name,Flow Key
4502,udp_4502,228,Xiaomi_camera_selfdata,"(('192.168.1.218', 16918), ('221.238.245.9', 18687), 17, -3669695741225667489)"
4503,udp_4503,41,Xiaomi_camera_selfdata,"(('192.168.1.218', 16918), ('42.157.165.144', 32101), 17, -3669695741225667489)"
4504,udp_4504,408,Xiaomi_camera_selfdata,"(('192.168.1.218', 16918), ('221.238.245.9', 18685), 17, -3669695741225667489)"
4505,udp_4505,629,Xiaomi_camera_selfdata,"(('192.168.1.218', 21548), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4506,udp_4506,165,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 21548), 17, -3669695741225667489)"
4507,udp_4507,168,Xiaomi_camera_selfdata,"(('192.168.1.218', 20320), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4508,udp_4508,127,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 20320), 17, -3669695741225667489)"
4509,udp_4509,521,Xiaomi_camera_selfdata,"(('192.168.1.218', 16390), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4510,udp_4510,972,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 16390), 17, -3669695741225667489)"
4511,udp_4511,165,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 29474), 17, -3669695741225667489)"
4512,udp_4512,629,Xiaomi_camera_selfdata,"(('192.168.1.218', 29474), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4513,udp_4513,64,Xiaomi_camera_selfdata,"(('120.92.65.254', 8053), ('192.168.1.218', 54321), 17, -3669695741225667489)"
4514,udp_4514,64,Xiaomi_camera_selfdata,"(('14.215.35.7', 8053), ('192.168.1.218', 54321), 17, -3669695741225667489)"
4515,udp_4515,64,Xiaomi_camera_selfdata,"(('110.43.63.13', 8053), ('192.168.1.218', 54321), 17, -3669695741225667489)"
4516,udp_4516,902,Xiaomi_camera_selfdata,"(('123.125.102.215', 8053), ('192.168.1.218', 54321), 17, -3669695741225667489)"
4517,udp_4517,69,Xiaomi_camera_selfdata,"(('192.168.1.218', 54321), ('36.156.49.100', 80), 17, -3669695741225667489)"
4518,udp_4518,69,Xiaomi_camera_selfdata,"(('192.168.1.218', 54321), ('45.124.124.97', 80), 17, -3669695741225667489)"
4519,udp_4519,69,Xiaomi_camera_selfdata,"(('192.168.1.218', 54321), ('45.124.124.68', 80), 17, -3669695741225667489)"
4520,udp_4520,513,Xiaomi_camera_selfdata,"(('120.92.162.194', 80), ('192.168.1.218', 54321), 17, -3669695741225667489)"
4521,udp_4521,165,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 14421), 17, -3669695741225667489)"
4522,udp_4522,629,Xiaomi_camera_selfdata,"(('192.168.1.218', 14421), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4523,udp_4523,902,Xiaomi_camera_selfdata,"(('111.202.1.237', 8053), ('192.168.1.218', 54321), 17, -3669695741225667489)"
4524,udp_4524,165,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 20819), 17, -3669695741225667489)"
4525,udp_4525,629,Xiaomi_camera_selfdata,"(('192.168.1.218', 20819), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4526,udp_4526,497,Xiaomi_camera_selfdata,"(('192.168.1.218', 20819), ('221.238.245.9', 29569), 17, -3669695741225667489)"
4527,udp_4527,144,Xiaomi_camera_selfdata,"(('192.168.1.218', 20819), ('221.238.245.9', 29570), 17, -3669695741225667489)"
4528,udp_4528,165,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 13026), 17, -3669695741225667489)"
4529,udp_4529,629,Xiaomi_camera_selfdata,"(('192.168.1.218', 13026), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4530,udp_4530,629,Xiaomi_camera_selfdata,"(('192.168.1.218', 18839), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4531,udp_4531,165,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 18839), 17, -3669695741225667489)"
4532,udp_4532,528,Xiaomi_camera_selfdata,"(('192.168.1.218', 18839), ('221.238.245.9', 26326), 17, -3669695741225667489)"
4533,udp_4533,629,Xiaomi_camera_selfdata,"(('192.168.1.218', 15300), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4534,udp_4534,165,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4535,udp_4535,144,Xiaomi_camera_selfdata,"(('192.168.1.218', 15300), ('223.104.228.31', 34255), 17, -3669695741225667489)"
4536,udp_4536,144,Xiaomi_camera_selfdata,"(('192.168.1.218', 15300), ('223.104.228.31', 15404), 17, -3669695741225667489)"
4537,udp_4537,424,Xiaomi_camera_selfdata,"(('10.25.88.82', 11488), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4538,udp_4538,424,Xiaomi_camera_selfdata,"(('10.25.88.82', 11490), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4539,udp_4539,69,Xiaomi_camera_selfdata,"(('192.168.1.218', 15300), ('42.157.163.119', 25000), 17, -3669695741225667489)"
4540,udp_4540,513,Xiaomi_camera_selfdata,"(('110.43.39.244', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4541,udp_4541,69,Xiaomi_camera_selfdata,"(('192.168.1.218', 15300), ('42.157.165.158', 25000), 17, -3669695741225667489)"
4542,udp_4542,513,Xiaomi_camera_selfdata,"(('110.43.39.230', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4543,udp_4543,69,Xiaomi_camera_selfdata,"(('192.168.1.218', 15300), ('42.157.163.28', 25000), 17, -3669695741225667489)"
4544,udp_4544,513,Xiaomi_camera_selfdata,"(('110.43.39.152', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4545,udp_4545,69,Xiaomi_camera_selfdata,"(('192.168.1.218', 15300), ('42.157.163.31', 25000), 17, -3669695741225667489)"
4546,udp_4546,513,Xiaomi_camera_selfdata,"(('110.43.68.197', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4547,udp_4547,163,Xiaomi_camera_selfdata,"(('110.43.68.223', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4548,udp_4548,163,Xiaomi_camera_selfdata,"(('110.43.68.125', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4549,udp_4549,163,Xiaomi_camera_selfdata,"(('110.43.68.177', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4550,udp_4550,163,Xiaomi_camera_selfdata,"(('110.43.68.195', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4551,udp_4551,163,Xiaomi_camera_selfdata,"(('110.43.68.186', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4552,udp_4552,163,Xiaomi_camera_selfdata,"(('110.43.68.72', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4553,udp_4553,163,Xiaomi_camera_selfdata,"(('110.43.68.242', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4554,udp_4554,513,Xiaomi_camera_selfdata,"(('110.43.39.20', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4555,udp_4555,815,Xiaomi_camera_selfdata,"(('110.43.68.175', 25000), ('192.168.1.218', 15300), 17, -3669695741225667489)"
4556,udp_4556,349,Xiaomi_camera_selfdata,"(('192.168.1.218', 15300), ('42.157.163.119', 25343), 17, -3669695741225667489)"
4557,udp_4557,142,Xiaomi_camera_selfdata,"(('192.168.1.218', 15300), ('223.104.228.31', 12982), 17, -3669695741225667489)"
4558,udp_4558,127,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 25149), 17, -3669695741225667489)"
4559,udp_4559,80,Xiaomi_camera_selfdata,"(('192.168.1.218', 25149), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4560,udp_4560,127,Xiaomi_camera_selfdata,"(('110.43.68.185', 32100), ('192.168.1.218', 25149), 17, -3669695741225667489)"
4561,udp_4561,142,Xiaomi_camera_selfdata,"(('192.168.1.218', 28296), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4562,udp_4562,506,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 28296), 17, -3669695741225667489)"
4563,udp_4563,165,Xiaomi_camera_selfdata,"(('110.43.68.185', 32100), ('192.168.1.218', 26553), 17, -3669695741225667489)"
4564,udp_4564,215,Xiaomi_camera_selfdata,"(('192.168.1.218', 26553), ('223.104.228.31', 35098), 17, -3669695741225667489)"
4565,udp_4565,742,Xiaomi_camera_selfdata,"(('10.25.88.82', 21566), ('192.168.1.218', 26553), 17, -3669695741225667489)"
4566,udp_4566,428,Xiaomi_camera_selfdata,"(('10.25.88.82', 21568), ('192.168.1.218', 26553), 17, -3669695741225667489)"
4567,udp_4567,215,Xiaomi_camera_selfdata,"(('192.168.1.218', 26553), ('223.104.228.31', 16247), 17, -3669695741225667489)"
4568,udp_4568,165,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 13329), 17, -3669695741225667489)"
4569,udp_4569,629,Xiaomi_camera_selfdata,"(('192.168.1.218', 13329), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4570,udp_4570,975,Xiaomi_camera_selfdata,"(('192.168.1.218', 13329), ('221.238.245.9', 26657), 17, -3669695741225667489)"
4571,udp_4571,742,Xiaomi_camera_selfdata,"(('10.25.88.82', 26654), ('192.168.1.218', 13329), 17, -3669695741225667489)"
4572,udp_4572,742,Xiaomi_camera_selfdata,"(('10.25.88.82', 26657), ('192.168.1.218', 13329), 17, -3669695741225667489)"
4573,udp_4573,168,Xiaomi_camera_selfdata,"(('192.168.1.218', 29518), ('42.157.165.144', 32100), 17, -3669695741225667489)"
4574,udp_4574,127,Xiaomi_camera_selfdata,"(('110.43.39.193', 32100), ('192.168.1.218', 29518), 17, -3669695741225667489)"
4575,udp_4575,948,Xiaomi_hub_selfdata,"(('192.168.1.217', 5353), ('224.0.0.251', 5353), 17, -7805732867968724320)"
4576,udp_4576,69,Xiaomi_hub_selfdata,"(('192.168.1.217', 54326), ('255.255.255.255', 54321), 17, -7805732867968724320)"
4577,udp_4577,69,Xiaomi_hub_selfdata,"(('192.168.1.217', 33798), ('255.255.255.255', 54321), 17, -7805732867968724320)"
4578,udp_4578,64,Xiaomi_hub_selfdata,"(('120.92.146.41', 8053), ('192.168.1.217', 54321), 17, -7805732867968724320)"
4579,udp_4579,64,Xiaomi_hub_selfdata,"(('192.168.1.217', 54321), ('36.156.49.104', 8053), 17, -7805732867968724320)"
4580,udp_4580,64,Xiaomi_hub_selfdata,"(('192.168.1.217', 54321), ('45.124.124.120', 8053), 17, -7805732867968724320)"
4581,udp_4581,69,Xiaomi_hub_selfdata,"(('192.168.1.217', 54321), ('45.124.124.97', 80), 17, -7805732867968724320)"
4582,udp_4582,64,Xiaomi_hub_selfdata,"(('192.168.1.217', 54321), ('45.124.124.112', 8053), 17, -7805732867968724320)"
4583,udp_4583,64,Xiaomi_hub_selfdata,"(('120.92.146.254', 8053), ('192.168.1.217', 54321), 17, -7805732867968724320)"
4584,udp_4584,64,Xiaomi_hub_selfdata,"(('192.168.1.217', 54321), ('36.156.49.114', 8053), 17, -7805732867968724320)"
4585,udp_4585,1019,Xiaomi_sound_selfdata,"(('192.168.1.216', 68), ('255.255.255.255', 67), 17, -6285590359364216216)"
4586,udp_4586,64,Xiaomi_sound_selfdata,"(('111.202.1.237', 8053), ('192.168.1.216', 54321), 17, -6285590359364216216)"
4587,udp_4587,477,Xiaomi_sound_selfdata,"(('192.168.1.216', 17524), ('60.28.217.98', 6666), 17, -6285590359364216216)"
4588,udp_4588,93,Xiaomi_sound_selfdata,"(('192.168.1.216', 17527), ('239.255.255.123', 10010), 17, -6285590359364216216)"
4589,udp_4589,902,Xiaomi_sound_selfdata,"(('118.26.252.214', 8053), ('192.168.1.216', 54321), 17, -6285590359364216216)"
4590,udp_4590,902,Xiaomi_sound_selfdata,"(('120.92.146.41', 8053), ('192.168.1.216', 54321), 17, -6285590359364216216)"
4591,udp_4591,64,Xiaomi_sound_selfdata,"(('192.168.1.216', 54321), ('45.124.124.120', 8053), 17, -6285590359364216216)"
4592,udp_4592,902,Xiaomi_sound_selfdata,"(('120.52.181.238', 8053), ('192.168.1.216', 54321), 17, -6285590359364216216)"
4593,udp_4593,902,Xiaomi_sound_selfdata,"(('192.168.1.216', 54321), ('220.181.106.202', 8053), 17, -6285590359364216216)"
4594,udp_4594,64,Xiaomi_sound_selfdata,"(('120.92.146.235', 8053), ('192.168.1.216', 54321), 17, -6285590359364216216)"
4595,udp_4595,64,Xiaomi_sound_selfdata,"(('192.168.1.216', 54321), ('45.124.124.51', 8053), 17, -6285590359364216216)"
4596,udp_4596,902,Xiaomi_sound_selfdata,"(('192.168.1.216', 54321), ('220.181.106.201', 8053), 17, -6285590359364216216)"
4597,udp_4597,64,Xiaomi_sound_selfdata,"(('192.168.1.216', 54321), ('36.156.49.114', 8053), 17, -6285590359364216216)"
4598,udp_4598,152,Xiaomi_speaker_selfdata,"(('10.42.0.131', 68), ('255.255.255.255', 67), 17, 2793822040393659935)"
4599,udp_4599,249,Xiaomi_speaker_selfdata,"(('10.42.0.131', 54321), ('110.43.87.239', 8053), 17, 2793822040393659935)"
4600,udp_4600,483,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7075), ('110.43.98.105', 6666), 17, 2793822040393659935)"
4601,udp_4601,93,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7078), ('239.255.255.123', 10010), 17, 2793822040393659935)"
4602,udp_4602,864,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7079), ('110.43.98.105', 6666), 17, 2793822040393659935)"
4603,udp_4603,41,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7081), ('239.255.255.123', 10010), 17, 2793822040393659935)"
4604,udp_4604,58,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7082), ('110.43.98.105', 6666), 17, 2793822040393659935)"
4605,udp_4605,41,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7084), ('239.255.255.123', 10010), 17, 2793822040393659935)"
4606,udp_4606,58,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7085), ('110.43.98.105', 6666), 17, 2793822040393659935)"
4607,udp_4607,172,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7088), ('110.43.98.105', 6666), 17, 2793822040393659935)"
4608,udp_4608,93,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7090), ('239.255.255.123', 10010), 17, 2793822040393659935)"
4609,udp_4609,902,Xiaomi_speaker_selfdata,"(('10.42.0.131', 54321), ('120.92.146.254', 8053), 17, 2793822040393659935)"
4610,udp_4610,902,Xiaomi_speaker_selfdata,"(('10.42.0.131', 54321), ('121.228.168.18', 8053), 17, 2793822040393659935)"
4611,udp_4611,902,Xiaomi_speaker_selfdata,"(('10.42.0.131', 54321), ('36.156.49.30', 8053), 17, 2793822040393659935)"
4612,udp_4612,69,Xiaomi_speaker_selfdata,"(('10.42.0.131', 54321), ('36.156.49.100', 80), 17, 2793822040393659935)"
4613,udp_4613,172,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7092), ('110.43.98.105', 6666), 17, 2793822040393659935)"
4614,udp_4614,93,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7094), ('239.255.255.123', 10010), 17, 2793822040393659935)"
4615,udp_4615,69,Xiaomi_speaker_selfdata,"(('10.42.0.131', 54321), ('36.156.49.35', 443), 17, 2793822040393659935)"
4616,udp_4616,249,Xiaomi_speaker_selfdata,"(('10.42.0.131', 54321), ('183.84.7.206', 8053), 17, 2793822040393659935)"
4617,udp_4617,64,Xiaomi_speaker_selfdata,"(('10.42.0.131', 54321), ('58.254.154.6', 8053), 17, 2793822040393659935)"
4618,udp_4618,64,Xiaomi_speaker_selfdata,"(('10.42.0.131', 54321), ('14.215.35.7', 8053), 17, 2793822040393659935)"
4619,udp_4619,172,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7097), ('110.43.98.105', 6666), 17, 2793822040393659935)"
4620,udp_4620,93,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7099), ('239.255.255.123', 10010), 17, 2793822040393659935)"
4621,udp_4621,490,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7100), ('110.43.98.105', 6666), 17, 2793822040393659935)"
4622,udp_4622,41,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7102), ('239.255.255.123', 10010), 17, 2793822040393659935)"
4623,udp_4623,172,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7103), ('110.43.98.105', 6666), 17, 2793822040393659935)"
4624,udp_4624,93,Xiaomi_speaker_selfdata,"(('10.42.0.131', 7105), ('239.255.255.123', 10010), 17, 2793822040393659935)"
4625,udp_4625,512,Xiaopai_camera_selfdata,"(('1.14.61.51', 123), ('192.168.1.216', 40440), 17, 8882128286398727592)"
4626,udp_4626,415,Xiaopai_camera_selfdata,"(('192.168.1.216', 53388), ('203.107.6.88', 123), 17, 8882128286398727592)"
4627,udp_4627,512,Xiaopai_camera_selfdata,"(('106.55.184.199', 123), ('192.168.1.216', 40007), 17, 8882128286398727592)"
4628,udp_4628,223,Xiaopai_camera_selfdata,"(('114.118.7.163', 123), ('192.168.1.216', 52455), 17, 8882128286398727592)"
4629,udp_4629,415,Xiaopai_camera_selfdata,"(('192.168.1.216', 58827), ('202.118.1.130', 123), 17, 8882128286398727592)"
4630,udp_4630,41,Xiaopai_camera_selfdata,"(('192.168.1.216', 49753), ('202.120.2.101', 123), 17, 8882128286398727592)"
4631,udp_4631,415,Xiaopai_camera_selfdata,"(('192.168.1.216', 60421), ('202.112.29.82', 123), 17, 8882128286398727592)"
4632,udp_4632,415,Xiaopai_camera_selfdata,"(('192.168.1.216', 56151), ('202.112.31.197', 123), 17, 8882128286398727592)"
4633,udp_4633,223,Xiaopai_camera_selfdata,"(('120.25.115.20', 123), ('192.168.1.216', 40918), 17, 8882128286398727592)"
4634,udp_4634,96,Xiaopai_camera_selfdata,"(('192.168.1.216', 5683), ('255.255.255.255', 5683), 17, 8882128286398727592)"
4635,udp_4635,1043,Xiaopai_camera_selfdata,"(('192.168.1.216', 44213), ('221.238.245.40', 34654), 17, 8882128286398727592)"
4636,udp_4636,305,Xiaopai_camera_selfdata,"(('192.168.1.216', 46253), ('221.238.245.40', 41940), 17, 8882128286398727592)"
4637,udp_4637,844,Xiaopai_camera_selfdata,"(('192.168.1.216', 45113), ('221.238.245.40', 36878), 17, 8882128286398727592)"
4638,udp_4638,1024,Xiaopai_camera_selfdata,"(('192.168.1.216', 41392), ('223.104.228.31', 33049), 17, 8882128286398727592)"
4639,udp_4639,92,Xiaotun_camera_selfdata,"(('106.52.222.253', 51703), ('192.168.1.208', 51886), 17, 5381977311850802831)"
4640,udp_4640,958,Xiaotun_camera_selfdata,"(('120.53.7.50', 8000), ('192.168.1.208', 51886), 17, 5381977311850802831)"
4641,udp_4641,902,Xiaotun_camera_selfdata,"(('123.249.113.245', 8000), ('192.168.1.208', 51886), 17, 5381977311850802831)"
4642,udp_4642,902,Xiaotun_camera_selfdata,"(('119.3.234.34', 8000), ('192.168.1.208', 51886), 17, 5381977311850802831)"
4643,udp_4643,421,Xiaotun_camera_selfdata,"(('192.168.1.208', 58780), ('255.255.255.255', 58780), 17, 5381977311850802831)"
4644,udp_4644,142,Xiaotun_camera_selfdata,"(('192.168.1.208', 5683), ('238.238.238.238', 5685), 17, 5381977311850802831)"
4645,udp_4645,663,Xiaotun_camera_selfdata,"(('116.207.99.6', 34781), ('192.168.1.208', 51886), 17, 5381977311850802831)"
4646,udp_4646,329,Xiaotun_camera_selfdata,"(('123.6.106.231', 34781), ('192.168.1.208', 51886), 17, 5381977311850802831)"
4647,udp_4647,383,Xiaotun_camera_selfdata,"(('117.131.219.33', 51880), ('192.168.1.208', 51886), 17, 5381977311850802831)"
4648,udp_4648,1000,Xiaotun_camera_selfdata,"(('192.168.1.208', 51886), ('221.234.43.157', 34781), 17, 5381977311850802831)"
4649,udp_4649,603,Xiaotun_camera_selfdata,"(('111.6.230.70', 34781), ('192.168.1.208', 51886), 17, 5381977311850802831)"
4650,udp_4650,105,Xiaovv_camera_selfdata,"(('10.42.0.195', 39323), ('47.105.49.4', 1341), 17, 4411328585764744116)"
4651,udp_4651,884,Xiaovv_camera_selfdata,"(('10.42.0.195', 39323), ('47.105.49.4', 9001), 17, 4411328585764744116)"
4652,udp_4652,744,Xiaovv_camera_selfdata,"(('10.42.0.195', 46906), ('47.105.49.4', 7788), 17, 4411328585764744116)"
4653,udp_4653,80,Xiaovv_camera_selfdata,"(('10.42.0.195', 52570), ('47.105.49.4', 8877), 17, 4411328585764744116)"
4654,udp_4654,84,Xiaovv_camera_selfdata,"(('10.42.0.195', 7050), ('47.105.49.4', 1340), 17, 4411328585764744116)"
4655,udp_4655,155,Xiaovv_camera_selfdata,"(('10.42.0.195', 7050), ('120.27.8.169', 51946), 17, 4411328585764744116)"
4656,udp_4656,84,Xiaovv_camera_selfdata,"(('10.42.0.195', 7050), ('120.27.8.169', 59412), 17, 4411328585764744116)"
4657,udp_4657,155,Xiaovv_camera_selfdata,"(('10.42.0.195', 7050), ('118.190.88.208', 49211), 17, 4411328585764744116)"
4658,udp_4658,105,Xiaovv_camera_selfdata,"(('10.42.0.195', 44680), ('47.105.49.4', 1341), 17, 4411328585764744116)"
4659,udp_4659,884,Xiaovv_camera_selfdata,"(('10.42.0.195', 44680), ('47.105.49.4', 9001), 17, 4411328585764744116)"
4660,udp_4660,376,Xiaovv_camera_selfdata,"(('10.42.0.195', 7050), ('118.190.88.208', 50097), 17, 4411328585764744116)"
4661,udp_4661,658,Xiaovv_camera_selfdata,"(('10.42.0.195', 7050), ('121.14.11.152', 47962), 17, 4411328585764744116)"
4662,udp_4662,9,Yi-camera_Mon,"(('192.168.20.129', 23389), ('47.88.59.209', 32100), 17, -793433667534282250)"
4663,udp_4663,9,Yi-camera_Mon,"(('192.168.20.129', 23389), ('47.90.240.160', 32100), 17, -793433667534282250)"
4664,udp_4664,9,Yi-camera_Mon,"(('192.168.20.129', 23389), ('47.74.255.9', 32100), 17, -793433667534282250)"
4665,udp_4665,9,Yi-camera_Mon,"(('192.168.20.129', 13215), ('47.88.59.209', 32100), 17, -793433667534282250)"
4666,udp_4666,9,Yi-camera_Mon,"(('192.168.20.129', 19272), ('47.88.59.209', 32100), 17, -793433667534282250)"
4667,udp_4667,9,Yi-camera_Mon,"(('192.168.20.129', 13100), ('47.90.240.160', 32100), 17, -793433667534282250)"
4668,udp_4668,91,Yi-camera_Mon,"(('146.179.255.34', 15455), ('192.168.20.129', 13100), 17, -793433667534282250)"
4669,udp_4669,9,Yi-camera_Mon,"(('192.168.20.129', 14180), ('47.88.59.209', 32100), 17, -793433667534282250)"
4670,udp_4670,9,Yi-camera_Mon,"(('192.168.20.129', 14180), ('47.90.240.160', 32100), 17, -793433667534282250)"
4671,udp_4671,192,Yi-camera_Mon,"(('192.168.20.129', 23143), ('47.254.156.149', 9985), 17, -793433667534282250)"
4672,udp_4672,9,Yi-camera_Mon,"(('192.168.20.129', 22784), ('47.90.240.160', 32100), 17, -793433667534282250)"
4673,udp_4673,91,Yi-camera_Mon,"(('146.179.255.34', 20934), ('192.168.20.129', 22784), 17, -793433667534282250)"
4674,udp_4674,9,Yi-camera_Mon,"(('192.168.20.129', 22784), ('47.74.255.9', 32100), 17, -793433667534282250)"
4675,udp_4675,208,Yi-camera_Mon,"(('170.106.6.67', 5723), ('192.168.20.129', 22784), 17, -793433667534282250)"
4676,udp_4676,7,Yi-camera_Mon,"(('170.106.6.67', 20042), ('192.168.20.129', 24082), 17, -793433667534282250)"
4677,udp_4677,67,Yi-camera_Mon,"(('170.106.6.67', 18188), ('192.168.20.129', 25768), 17, -793433667534282250)"
4678,udp_4678,192,Yi-camera_Mon,"(('192.168.20.129', 16038), ('47.254.156.149', 29400), 17, -793433667534282250)"
4679,udp_4679,208,Yi-camera_Mon,"(('170.106.6.67', 11635), ('192.168.20.129', 14432), 17, -793433667534282250)"
4680,udp_4680,285,Yi-camera_Mon,"(('192.168.20.129', 23543), ('47.254.156.149', 4812), 17, -793433667534282250)"
4681,udp_4681,67,Yi-camera_Mon,"(('170.106.6.67', 25845), ('192.168.20.129', 21336), 17, -793433667534282250)"
4682,udp_4682,7,Yi-camera_Mon,"(('170.106.6.67', 27661), ('192.168.20.129', 27707), 17, -793433667534282250)"
4683,udp_4683,91,Yi-camera_Mon,"(('146.179.255.34', 23739), ('192.168.20.129', 29118), 17, -793433667534282250)"
4684,udp_4684,67,Yi-camera_Mon,"(('170.106.6.67', 3317), ('192.168.20.129', 29118), 17, -793433667534282250)"
4685,udp_4685,7,Yi-camera_Mon,"(('170.106.6.67', 24722), ('192.168.20.129', 25345), 17, -793433667534282250)"
4686,udp_4686,67,Yi-camera_Mon,"(('170.106.6.67', 592), ('192.168.20.129', 24586), 17, -793433667534282250)"
4687,udp_4687,7,Yi-camera_Mon,"(('170.106.6.67', 15183), ('192.168.20.129', 10617), 17, -793433667534282250)"
4688,udp_4688,9,Yi-camera_Mon,"(('192.168.20.129', 22206), ('47.90.240.160', 32100), 17, -793433667534282250)"
4689,udp_4689,9,Yi-camera_Mon,"(('192.168.20.129', 22206), ('47.74.255.9', 32100), 17, -793433667534282250)"
4690,udp_4690,67,Yi-camera_Mon,"(('170.106.6.67', 26369), ('192.168.20.129', 22206), 17, -793433667534282250)"
4691,udp_4691,7,Yi-camera_Mon,"(('170.106.6.67', 18781), ('192.168.20.129', 14925), 17, -793433667534282250)"
4692,udp_4692,67,Yi-camera_Mon,"(('170.106.6.67', 8399), ('192.168.20.129', 22892), 17, -793433667534282250)"
4693,udp_4693,9,Yi-camera_Mon,"(('192.168.20.129', 22571), ('47.88.59.209', 32100), 17, -793433667534282250)"
4694,udp_4694,9,Yi-camera_Mon,"(('192.168.20.129', 22571), ('47.74.255.9', 32100), 17, -793433667534282250)"
4695,udp_4695,285,Yi-camera_Mon,"(('192.168.20.129', 14167), ('47.254.156.149', 3647), 17, -793433667534282250)"
4696,udp_4696,208,Yi-camera_Mon,"(('170.106.6.67', 1546), ('192.168.20.129', 15558), 17, -793433667534282250)"
4697,udp_4697,190,Yi-camera_Mon,"(('192.168.20.129', 13966), ('47.74.255.9', 32100), 17, -793433667534282250)"
4698,udp_4698,107,Yi-camera_Mon,"(('170.106.6.67', 7950), ('192.168.20.129', 15543), 17, -793433667534282250)"
4699,udp_4699,32,Yi-camera_Mon,"(('170.106.6.67', 3545), ('192.168.20.129', 14067), 17, -793433667534282250)"
4700,udp_4700,7,Yi-camera_Mon,"(('170.106.6.67', 863), ('192.168.20.129', 27082), 17, -793433667534282250)"
4701,udp_4701,67,Yi-camera_Mon,"(('170.106.6.67', 6147), ('192.168.20.129', 18486), 17, -793433667534282250)"
4702,udp_4702,30,Yi-camera_Mon,"(('192.168.20.129', 14180), ('47.254.156.149', 25793), 17, -793433667534282250)"
4703,udp_4703,30,Yi-camera_Mon,"(('192.168.20.129', 26776), ('47.254.156.149', 1585), 17, -793433667534282250)"
4704,udp_4704,358,Yi-camera_Mon,"(('170.106.6.67', 18457), ('192.168.20.129', 12427), 17, -793433667534282250)"
4705,udp_4705,274,Yi-camera_Mon,"(('170.106.6.67', 865), ('192.168.20.129', 23661), 17, -793433667534282250)"
4706,udp_4706,358,Yi-camera_Mon,"(('170.106.6.67', 20511), ('192.168.20.129', 16950), 17, -793433667534282250)"
